0.19143,0.095398,0.094944,0.12,0.094581,0.13815,0.11219,0.15331,0.060839,0.1327,0.17733,0.204,0.16789,0.10992,0.053616,0.093712,0.12217,0.12238,0.16667,0.19049,0.2014,0.077999,0.0324,0.086471,0.4261,0.49416,0.060312,0.012693,0.0038334,0.00076668,0.00051112,0.00025556,0.00017037,0.0011926,0.19182,0.11096,0.096168,0.11387,0.12916,0.10954,0.094556,0.15392
0.19731,0.11327,0.10746,0.13353,0.099319,0.11045,0.091347,0.14732,0.09169,0.14955,0.17033,0.20124,0.15848,0.096154,0.05237,0.080185,0.24646,0.10999,0.13949,0.17381,0.19564,0.056666,0.023764,0.054182,0.38512,0.48144,0.097416,0.019734,0.0062647,0.0014096,0.0012529,0.00062647,0.00046985,0.0062647,0.23904,0.13043,0.098483,0.11085,0.15101,0.077118,0.065322,0.12775
0.21118,0.077784,0.084001,0.11488,0.098439,0.13187,0.11695,0.16489,0.07404,0.15731,0.16104,0.20099,0.1578,0.10673,0.055583,0.086509,0.18692,0.14282,0.13806,0.17493,0.19353,0.068378,0.032212,0.063144,0.48401,0.44586,0.045958,0.011796,0.0057368,0.0014825,0.00058012,0.00096687,0.00012892,0.0034807,0.26836,0.094581,0.08059,0.10627,0.1125,0.095718,0.095458,0.14653
0.20482,0.10743,0.098452,0.1293,0.095615,0.12493,0.10082,0.13864,0.066076,0.12292,0.17053,0.2258,0.16908,0.10179,0.051986,0.091826,0.13699,0.10765,0.14605,0.2102,0.23217,0.066284,0.027398,0.073256,0.41044,0.49614,0.070846,0.012739,0.0045815,0.0013409,0.0010057,0.00055872,0.00033523,0.0020114,0.21239,0.12534,0.097387,0.11993,0.14062,0.09453,0.08057,0.12923
0.1921,0.099238,0.084824,0.11879,0.1033,0.12815,0.11183,0.16178,0.063588,0.15952,0.17243,0.20171,0.16173,0.10009,0.057051,0.083878,0.14801,0.14144,0.14649,0.1955,0.20343,0.067762,0.033297,0.064064,0.44863,0.46674,0.059329,0.012959,0.0056206,0.0022639,0.001171,0.0008587,0,0.00242,0.22375,0.11501,0.086743,0.10638,0.12417,0.094135,0.086498,0.16331
0.2269,0.095669,0.093045,0.11955,0.092388,0.13084,0.10564,0.13596,0.089125,0.13914,0.13478,0.1807,0.14691,0.12851,0.073453,0.10739,0.18715,0.10709,0.10938,0.15902,0.22385,0.087553,0.046066,0.079884,0.42843,0.47217,0.063299,0.0183,0.0082728,0.0037603,0.0021309,0.00025069,0.00012534,0.003259,0.24046,0.12109,0.095043,0.11087,0.14211,0.088452,0.076774,0.1252
0.2301,0.09505,0.092079,0.1095,0.095446,0.12248,0.099802,0.15554,0.080765,0.17567,0.15482,0.17699,0.14373,0.11148,0.070186,0.086359,0.18591,0.15344,0.13453,0.16064,0.18762,0.074697,0.043672,0.059492,0.4438,0.45968,0.066259,0.017857,0.0056391,0.0025376,0.0010338,0.00046992,0.00028195,0.0024436,0.26125,0.11908,0.096458,0.10092,0.11978,0.088369,0.073886,0.14026
0.24408,0.087363,0.091343,0.11025,0.094726,0.11801,0.1009,0.15333,0.075119,0.17225,0.17917,0.19012,0.15292,0.093304,0.05466,0.082455,0.1896,0.13203,0.14984,0.17736,0.19216,0.064512,0.032122,0.062371,0.46406,0.44665,0.062991,0.01535,0.0056159,0.0010296,0.00056159,0.00056159,0.00046799,0.0027143,0.28255,0.10631,0.094965,0.104,0.13071,0.08401,0.070292,0.12716
0.25145,0.099017,0.12043,0.13076,0.092719,0.097002,0.074578,0.13404,0.09463,0.13008,0.17388,0.20803,0.16371,0.085245,0.057873,0.086548,0.20372,0.083291,0.13887,0.1619,0.2617,0.050751,0.029788,0.069994,0.34209,0.51843,0.10383,0.019272,0.0043363,0.0019272,0.0021682,0.0019272,0.0014454,0.0045772,0.26187,0.11393,0.11307,0.11196,0.17469,0.065474,0.044902,0.1141
0.24829,0.070953,0.078799,0.10149,0.092044,0.12739,0.11963,0.16139,0.064388,0.14742,0.15588,0.20231,0.17469,0.12161,0.05593,0.077766,0.13499,0.12791,0.13046,0.18312,0.23626,0.090789,0.033937,0.06253,0.52184,0.42383,0.03759,0.0089236,0.0030798,0.0011056,0.00063176,0.00071073,0.00055279,0.0017373,0.26068,0.092801,0.084465,0.099116,0.1335,0.095646,0.090809,0.14298
0.20043,0.094612,0.089043,0.11945,0.10638,0.13554,0.11689,0.13766,0.063097,0.15005,0.18307,0.19468,0.15832,0.10465,0.057839,0.088298,0.13548,0.14654,0.17717,0.17639,0.19296,0.071968,0.032332,0.067157,0.43624,0.49784,0.048136,0.0093663,0.0041496,0.0013042,0.00082992,0.00047424,0.0002964,0.0013634,0.22007,0.10823,0.092812,0.11112,0.11961,0.10657,0.10065,0.14093
0.19991,0.12303,0.11392,0.14303,0.097457,0.1026,0.090548,0.1295,0.10414,0.14984,0.12312,0.1758,0.15318,0.12039,0.068924,0.1046,0.22055,0.11599,0.091424,0.14877,0.20784,0.083965,0.057922,0.073537,0.37125,0.47895,0.10207,0.027031,0.013093,0.0021118,0.0012671,0.00028157,0.00070393,0.0032381,0.22345,0.14471,0.12001,0.13629,0.12595,0.070381,0.069995,0.10921
0.2269,0.095669,0.093045,0.11955,0.092388,0.13084,0.10564,0.13596,0.089125,0.13914,0.13478,0.1807,0.14691,0.12851,0.073453,0.10739,0.18715,0.10709,0.10938,0.15902,0.22385,0.087553,0.046066,0.079884,0.42843,0.47217,0.063299,0.0183,0.0082728,0.0037603,0.0021309,0.00025069,0.00012534,0.003259,0.24046,0.12109,0.095043,0.11087,0.14211,0.088452,0.076774,0.1252
0.23812,0.084666,0.085724,0.11794,0.09572,0.11689,0.09913,0.16181,0.072035,0.16432,0.16626,0.18094,0.15401,0.10538,0.06585,0.091196,0.16127,0.13176,0.14125,0.16693,0.20481,0.07404,0.040224,0.079709,0.48397,0.42183,0.06789,0.015369,0.0055285,0.0022114,0.00033171,0.00033171,0.00033171,0.0022114,0.25513,0.10821,0.093464,0.11093,0.14753,0.077911,0.073058,0.13378
0.24408,0.087363,0.091343,0.11025,0.094726,0.11801,0.1009,0.15333,0.075119,0.17225,0.17917,0.19012,0.15292,0.093304,0.05466,0.082455,0.1896,0.13203,0.14984,0.17736,0.19216,0.064512,0.032122,0.062371,0.46406,0.44665,0.062991,0.01535,0.0056159,0.0010296,0.00056159,0.00056159,0.00046799,0.0027143,0.28255,0.10631,0.094965,0.104,0.13071,0.08401,0.070292,0.12716
0.2359,0.16026,0.098077,0.13397,0.10064,0.089744,0.076282,0.10513,0.12332,0.10389,0.075737,0.12198,0.28217,0.13941,0.074397,0.079088,0.26278,0.052848,0.034489,0.06584,0.44407,0.071903,0.032289,0.035775,0.36604,0.48931,0.093082,0.018868,0.010692,0.0031447,0.0050314,0.00062893,0.0012579,0.01195,0.25629,0.13201,0.063591,0.083569,0.30531,0.053061,0.039152,0.067016
0.2223,0.13507,0.089342,0.092508,0.086177,0.11783,0.09497,0.1618,0.14177,0.20036,0.11465,0.12875,0.14141,0.092948,0.061121,0.11899,0.26857,0.14373,0.064885,0.063734,0.31848,0.042456,0.026273,0.071868,0.52378,0.40202,0.037774,0.011467,0.0080944,0.0040472,0.0020236,0.00067454,0.00033727,0.0097808,0.31559,0.12207,0.06297,0.059964,0.17309,0.067548,0.059823,0.13895
0.21151,0.12468,0.097964,0.11323,0.084924,0.11037,0.08556,0.17176,0.14329,0.21191,0.1184,0.12681,0.12277,0.090145,0.056509,0.13017,0.30019,0.15654,0.062461,0.062712,0.2751,0.040254,0.025557,0.077187,0.52346,0.40648,0.03858,0.0092593,0.0080247,0.0037037,0.00061728,0.00061728,0.0012346,0.0080247,0.2846,0.10884,0.077186,0.082028,0.17682,0.06884,0.069019,0.13266
0.40471,0.13919,0.074946,0.038544,0.068522,0.079229,0.066381,0.12848,0.23628,0.10024,0.064439,0.090692,0.26969,0.088305,0.064439,0.085919,0.42164,0.021722,0.011872,0.02478,0.46277,0.022903,0.011862,0.022459,0.36421,0.41684,0.077895,0.044211,0.018947,0.014737,0.021053,0.0021053,0.0042105,0.035789,0.31846,0.096387,0.033933,0.0142,0.4244,0.02368,0.022663,0.066279
0.21645,0.12255,0.083289,0.10451,0.10186,0.11512,0.10769,0.14854,0.15819,0.22345,0.098451,0.12998,0.11062,0.098451,0.053097,0.12777,0.34905,0.13818,0.049555,0.066931,0.27295,0.040958,0.02221,0.060175,0.48228,0.4227,0.047252,0.011813,0.009245,0.0071905,0.0041089,0.00051361,0.0015408,0.013354,0.32012,0.11286,0.060682,0.061708,0.21779,0.060864,0.063645,0.10233
0.34407,0.17966,0.086441,0.079661,0.042373,0.083051,0.079661,0.10508,0.19608,0.081996,0.048128,0.094474,0.25668,0.13012,0.085561,0.10695,0.4116,0.019255,0.012322,0.032495,0.43473,0.037226,0.021138,0.031236,0.38235,0.38725,0.11601,0.039216,0.022876,0.004902,0.0081699,0.0098039,0.0081699,0.021242,0.30716,0.12682,0.035602,0.039545,0.38321,0.030982,0.029593,0.047093
0.22227,0.13261,0.094384,0.10052,0.090609,0.12931,0.10665,0.12364,0.11286,0.17861,0.12071,0.14966,0.16045,0.10844,0.054465,0.11482,0.32516,0.1154,0.06546,0.076895,0.28831,0.050937,0.022189,0.055649,0.52726,0.39212,0.041228,0.010994,0.005497,0.0050389,0.0022904,0.00091617,0.0032066,0.011452,0.35602,0.11507,0.055485,0.060525,0.18632,0.080282,0.058866,0.087427
